8aaYUH,40093228,光増津,,,,,,,行政地名/字,佐賀県/肥前,33.23426,130.368114,,,,,http://codh.rois.ac.jp/historical-gis/nihu-map/?id=40093228,旧5万分の1地形図 佐賀 (1902/12/28) 126-09-01
binaIo,40093229,向町,,,,,,,行政地名/字,佐賀県/肥前,33.245514,130.245715,,,,,http://codh.rois.ac.jp/historical-gis/nihu-map/?id=40093229,旧5万分の1地形図 武雄 (1902/12/28) 126-13-01
eqyS27,40093230,向島,,,,,,,行政地名/字,佐賀県/肥前,33.27261,130.412679,,,,,http://codh.rois.ac.jp/historical-gis/nihu-map/?id=40093230,旧5万分の1地形図 佐賀 (1902/12/28) 126-09-01
hyK4QO,40093231,向平原,,,,,,,行政地名/字,佐賀県/肥前,33.424707,130.524495,,,,,http://codh.rois.ac.jp/historical-gis/nihu-map/?id=40093231,旧5万分の1地形図 甘木 (1904/03/30) 125-08-01
kGWgUx,40093232,幸ノ元,,,,,,,行政地名/字,佐賀県/肥前,33.365724,130.00917,,,,,http://codh.rois.ac.jp/historical-gis/nihu-map/?id=40093232,旧5万分の1地形図 浜崎 (1903/12/28) 125-16-01
mO8sIe,40093233,幸津,,,,,,,行政地名/字,佐賀県/肥前,33.359206,130.494342,,,,,http://codh.rois.ac.jp/historical-gis/nihu-map/?id=40093233,旧5万分の1地形図 背振山 (1904/03/30) 125-12-01
qSi8gW,40093234,庚申堂,,,,,,,行政地名/字,佐賀県/肥前,33.393199,130.513846,,,,,http://codh.rois.ac.jp/historical-gis/nihu-map/?id=40093234,旧5万分の1地形図 甘木 (1904/03/30) 125-08-01
t0ukkE,40093235,更村,,,,,,,行政地名/字,佐賀県/肥前,33.183889,130.177938,,,,,http://codh.rois.ac.jp/historical-gis/nihu-map/?id=40093235,旧5万分の1地形図 武雄 (1902/12/28) 126-13-01
w8G2on,40093236,構,,,,,,,行政地名/字,佐賀県/肥前,33.311029,129.972681,,,,,http://codh.rois.ac.jp/historical-gis/nihu-map/?id=40093236,旧5万分の1地形図 大村 (1905/06/30) 132-03-01
zgSec4,40093237,江越,,,,,,,行政地名/字,佐賀県/肥前,33.177948,130.129984,,,,,http://codh.rois.ac.jp/historical-gis/nihu-map/?id=40093237,旧5万分の1地形図 武雄 (1902/12/28) 126-13-01
Co4qgN,40093238,江越,,,,,,,行政地名/字,佐賀県/肥前,33.299908,130.427882,,,,,http://codh.rois.ac.jp/historical-gis/nihu-map/?id=40093238,旧5万分の1地形図 佐賀 (1902/12/28) 126-09-01
FwgC4u,40093239,江岡,,,,,,,行政地名/字,佐賀県/肥前,33.038237,130.164278,,,,,http://codh.rois.ac.jp/historical-gis/nihu-map/?id=40093239,旧5万分の1地形図 鹿島 (1902/12/28) 126-14-01
IEsO8c,40093240,江熊野,,,,,,,行政地名/字,佐賀県/肥前,33.306935,130.244401,,,,,http://codh.rois.ac.jp/historical-gis/nihu-map/?id=40093240,旧5万分の1地形図 武雄 (1902/12/28) 126-13-01
LIC0WU,40093241,江迎,,,,,,,行政地名/字,佐賀県/肥前,33.310645,130.431237,,,,,http://codh.rois.ac.jp/historical-gis/nihu-map/?id=40093241,旧5万分の1地形図 佐賀 (1902/12/28) 126-09-01
OQOcKB,40093242,江見,,,,,,,行政地名/字,佐賀県/肥前,33.293043,130.433624,,,,,http://codh.rois.ac.jp/historical-gis/nihu-map/?id=40093242,旧5万分の1地形図 佐賀 (1902/12/28) 126-09-01
RY0oOj,40093243,江湖ノ辻,,,,,,,行政地名/字,佐賀県/肥前,33.272063,129.866963,,,,,http://codh.rois.ac.jp/historical-gis/nihu-map/?id=40093243,旧5万分の1地形図 大村 (1905/06/30) 132-03-01
U6e6S1,40093244,江口,,,,,,,行政地名/字,佐賀県/肥前,33.219688,130.186924,,,,,http://codh.rois.ac.jp/historical-gis/nihu-map/?id=40093244,旧5万分の1地形図 武雄 (1902/12/28) 126-13-01
XeqiWK,40093245,江口,,,,,,,行政地名/字,佐賀県/肥前,33.310333,130.458815,,,,,http://codh.rois.ac.jp/historical-gis/nihu-map/?id=40093245,旧5万分の1地形図 佐賀 (1902/12/28) 126-09-01
0nC00s,40093246,江崎,,,,,,,行政地名/字,佐賀県/肥前,33.330057,130.499512,,,,,http://codh.rois.ac.jp/historical-gis/nihu-map/?id=40093246,旧5万分の1地形図 佐賀 (1902/12/28) 126-09-01
3uOcO9,40093247,江上,,,,,,,行政地名/字,佐賀県/肥前,33.242931,130.327823,,,,,http://codh.rois.ac.jp/historical-gis/nihu-map/?id=40093247,旧5万分の1地形図 佐賀 (1902/12/28) 126-09-01
6yYSCR,40093248,江上町,,,,,,,行政地名/字,佐賀県/肥前,33.24896,130.328025,,,,,http://codh.rois.ac.jp/historical-gis/nihu-map/?id=40093248,旧5万分の1地形図 佐賀 (1902/12/28) 126-09-01
9Ga4qz,40093249,江島,,,,,,,行政地名/字,佐賀県/肥前,33.348492,130.487922,,,,,http://codh.rois.ac.jp/historical-gis/nihu-map/?id=40093249,旧5万分の1地形図 背振山 (1904/03/30) 125-12-01
cOnguh,40093250,江頭,,,,,,,行政地名/字,佐賀県/肥前,33.26537,130.263333,,,,,http://codh.rois.ac.jp/historical-gis/nihu-map/?id=40093250,旧5万分の1地形図 佐賀 (1902/12/28) 126-09-01
fWyYyZ,40093251,江利,,,,,,,行政地名/字,佐賀県/肥前,33.267704,130.219726,,,,,http://codh.rois.ac.jp/historical-gis/nihu-map/?id=40093251,旧5万分の1地形図 武雄 (1902/12/28) 126-13-01
i4KanH,40093252,江里,,,,,,,行政地名/字,佐賀県/肥前,33.267084,130.252083,,,,,http://codh.rois.ac.jp/historical-gis/nihu-map/?id=40093252,旧5万分の1地形図 佐賀 (1902/12/28) 126-09-01
lcWnqp,40093253,江里山,,,,,,,行政地名/字,佐賀県/肥前,33.33039,130.19208,,,,,http://codh.rois.ac.jp/historical-gis/nihu-map/?id=40093253,旧5万分の1地形図 武雄 (1902/12/28) 126-13-01
ok8ye7,40093254,江福,,,,,,,行政地名/字,佐賀県/肥前,33.049709,130.166849,,,,,http://codh.rois.ac.jp/historical-gis/nihu-map/?id=40093254,旧5万分の1地形図 鹿島 (1902/12/28) 126-14-01
roieNO,40093255,溝ノ上,,,,,,,行政地名/字,佐賀県/肥前,33.175612,130.038028,,,,,http://codh.rois.ac.jp/historical-gis/nihu-map/?id=40093255,旧5万分の1地形図 武雄 (1902/12/28) 126-13-01
uwuqQw,40093256,溝口,,,,,,,行政地名/字,佐賀県/肥前,33.238395,130.288172,,,,,http://codh.rois.ac.jp/historical-gis/nihu-map/?id=40093256,旧5万分の1地形図 佐賀 (1902/12/28) 126-09-01
xEG8Uf,40093257,甲柳原,,,,,,,行政地名/字,佐賀県/肥前,33.275151,130.210921,,,,,http://codh.rois.ac.jp/historical-gis/nihu-map/?id=40093257,旧5万分の1地形図 武雄 (1902/12/28) 126-13-01
ANSkYX,40093258,荒巻,,,,,,,行政地名/字,佐賀県/肥前,33.317995,130.451587,,,,,http://codh.rois.ac.jp/historical-gis/nihu-map/?id=40093258,旧5万分の1地形図 佐賀 (1902/12/28) 126-09-01
DU4wNE,40093259,荒堅目,,,,,,,行政地名/字,佐賀県/肥前,33.293948,130.386709,,,,,http://codh.rois.ac.jp/historical-gis/nihu-map/?id=40093259,旧5万分の1地形図 佐賀 (1902/12/28) 126-09-01
G2ieQn,40093260,荒川,,,,,,,行政地名/字,佐賀県/肥前,33.4577,130.149689,,,,,http://codh.rois.ac.jp/historical-gis/nihu-map/?id=40093260,旧5万分の1地形図 浜崎 (1903/12/28) 125-16-01
JauqU5,40093261,荒篭,,,,,,,行政地名/字,佐賀県/肥前,33.409149,130.533905,,,,,http://codh.rois.ac.jp/historical-gis/nihu-map/?id=40093261,旧5万分の1地形図 甘木 (1904/03/30) 125-08-01
NeECIN,40093262,行合野,,,,,,,行政地名/字,佐賀県/肥前,33.365931,129.933825,,,,,http://codh.rois.ac.jp/historical-gis/nihu-map/?id=40093262,旧5万分の1地形図 唐津 (1902/12/28) 131-04-01
PnQONu,40093263,行成,,,,,,,行政地名/字,佐賀県/肥前,33.099931,130.097416,,,,,http://codh.rois.ac.jp/historical-gis/nihu-map/?id=40093263,旧5万分の1地形図 鹿島 (1902/12/28) 126-14-01
Su20Ac,40093264,香田,,,,,,,行政地名/字,佐賀県/肥前,33.364204,130.446921,,,,,http://codh.rois.ac.jp/historical-gis/nihu-map/?id=40093264,旧5万分の1地形図 背振山 (1904/03/30) 125-12-01
VCecoU,40093265,香田曲,,,,,,,行政地名/字,佐賀県/肥前,33.268871,130.325461,,,,,http://codh.rois.ac.jp/historical-gis/nihu-map/?id=40093265,旧5万分の1地形図 佐賀 (1902/12/28) 126-09-01
YKqosC,40093266,高岸,,,,,,,行政地名/字,佐賀県/肥前,33.257195,130.285577,,,,,http://codh.rois.ac.jp/historical-gis/nihu-map/?id=40093266,旧5万分の1地形図 佐賀 (1902/12/28) 126-09-01
1SC6wk,40093267,高橋,,,,,,,行政地名/字,佐賀県/肥前,33.212704,130.047603,,,,,http://codh.rois.ac.jp/historical-gis/nihu-map/?id=40093267,旧5万分の1地形図 武雄 (1902/12/28) 126-13-01
40OiA2,40093268,高串,,,,,,,行政地名/字,佐賀県/肥前,33.424261,129.828539,,,,,http://codh.rois.ac.jp/historical-gis/nihu-map/?id=40093268,旧5万分の1地形図 唐津 (1902/12/28) 131-04-01
74YY8K,40093269,高原,,,,,,,行政地名/字,佐賀県/肥前,33.47539,130.211538,,,,,http://codh.rois.ac.jp/historical-gis/nihu-map/?id=40093269,旧5万分の1地形図 浜崎 (1903/12/28) 125-16-01
acaaWs,40093270,高志,,,,,,,行政地名/字,佐賀県/肥前,33.283745,130.3872,,,,,http://codh.rois.ac.jp/historical-gis/nihu-map/?id=40093270,旧5万分の1地形図 佐賀 (1902/12/28) 126-09-01
dknn0a,40093271,高仙寺,,,,,,,行政地名/字,佐賀県/肥前,33.07953,130.070881,,,,,http://codh.rois.ac.jp/historical-gis/nihu-map/?id=40093271,旧5万分の1地形図 鹿島 (1902/12/28) 126-14-01
gsy44S,40093272,高太郎,,,,,,,行政地名/字,佐賀県/肥前,33.22718,130.273458,,,,,http://codh.rois.ac.jp/historical-gis/nihu-map/?id=40093272,旧5万分の1地形図 佐賀 (1902/12/28) 126-09-01
jAKg8A,40093273,高町,,,,,,,行政地名/字,佐賀県/肥前,33.16374,130.11811,,,,,http://codh.rois.ac.jp/historical-gis/nihu-map/?id=40093273,旧5万分の1地形図 鹿島 (1902/12/28) 126-14-01
nIWsWi,40093274,高津,,,,,,,行政地名/字,佐賀県/肥前,33.219702,130.367585,,,,,http://codh.rois.ac.jp/historical-gis/nihu-map/?id=40093274,旧5万分の1地形図 佐賀 (1902/12/28) 126-09-01
pQ8EKZ,40093275,高津原,,,,,,,行政地名/字,佐賀県/肥前,33.108454,130.086676,,,,,http://codh.rois.ac.jp/historical-gis/nihu-map/?id=40093275,旧5万分の1地形図 鹿島 (1902/12/28) 126-14-01
sUikyH,40093276,高田,,,,,,,行政地名/字,佐賀県/肥前,33.346794,130.525328,,,,,http://codh.rois.ac.jp/historical-gis/nihu-map/?id=40093276,旧5万分の1地形図 甘木 (1904/03/30) 125-08-01
v2wySp,40093277,高田ヶ里,,,,,,,行政地名/字,佐賀県/肥前,33.287054,130.214279,,,,,http://codh.rois.ac.jp/historical-gis/nihu-map/?id=40093277,旧5万分の1地形図 武雄 (1902/12/28) 126-13-01
yaIKG7,40093278,高道,,,,,,,行政地名/字,佐賀県/肥前,33.230727,130.207492,,,,,http://codh.rois.ac.jp/historical-gis/nihu-map/?id=40093278,旧5万分の1地形図 武雄 (1902/12/28) 126-13-01
BiUWKP,40093279,高尾,,,,,,,行政地名/字,佐賀県/肥前,33.256531,130.326005,,,,,http://codh.rois.ac.jp/historical-gis/nihu-map/?id=40093279,旧5万分の1地形図 佐賀 (1902/12/28) 126-09-01
Eq68yx,40093280,高平,,,,,,,行政地名/字,佐賀県/肥前,33.251757,130.335951,,,,,http://codh.rois.ac.jp/historical-gis/nihu-map/?id=40093280,旧5万分の1地形図 佐賀 (1902/12/28) 126-09-01
HyikCf,40093281,高木,,,,,,,行政地名/字,佐賀県/肥前,33.283739,130.293407,,,,,http://codh.rois.ac.jp/historical-gis/nihu-map/?id=40093281,旧5万分の1地形図 佐賀 (1902/12/28) 126-09-01
KGuwqX,40093282,高木川内,,,,,,,行政地名/字,佐賀県/肥前,33.29028,130.086603,,,,,http://codh.rois.ac.jp/historical-gis/nihu-map/?id=40093282,旧5万分の1地形図 武雄 (1902/12/28) 126-13-01
MKEIeF,40093283,高野,,,,,,,行政地名/字,佐賀県/肥前,33.495786,129.914923,,,,,http://codh.rois.ac.jp/historical-gis/nihu-map/?id=40093283,旧5万分の1地形図 唐津 (1902/12/28) 131-04-01
QSQUim,40093284,高野岳,,,,,,,行政地名/字,佐賀県/肥前,33.410091,130.23993,,,,,http://codh.rois.ac.jp/historical-gis/nihu-map/?id=40093284,旧5万分の1地形図 浜崎 (1903/12/28) 125-16-01
T02665,40093285,高柳,,,,,,,行政地名/字,佐賀県/肥前,33.351911,130.432017,,,,,http://codh.rois.ac.jp/historical-gis/nihu-map/?id=40093285,旧5万分の1地形図 背振山 (1904/03/30) 125-12-01
W8eiaM,40093286,高柳,,,,,,,行政地名/字,佐賀県/肥前,33.258441,130.199829,,,,,http://codh.rois.ac.jp/historical-gis/nihu-map/?id=40093286,旧5万分の1地形図 武雄 (1902/12/28) 126-13-01
ZgquYv,40093287,高瀬,,,,,,,行政地名/字,佐賀県/肥前,33.149447,129.976898,,,,,http://codh.rois.ac.jp/historical-gis/nihu-map/?id=40093287,旧5万分の1地形図 早岐 (記載なし) 132-02-01
2oCc2d,40093288,高瀬,,,,,,,行政地名/字,佐賀県/肥前,33.264782,129.962811,,,,,http://codh.rois.ac.jp/historical-gis/nihu-map/?id=40093288,旧5万分の1地形図 大村 (1905/06/30) 132-03-01
5wOo6V,40093289,高瀬,,,,,,,行政地名/字,佐賀県/肥前,33.326762,129.932872,,,,,http://codh.rois.ac.jp/historical-gis/nihu-map/?id=40093289,旧5万分の1地形図 大村 (1905/06/30) 132-03-01
8AY4EC,40093290,合六,,,,,,,行政地名/字,佐賀県/肥前,33.259757,130.175711,,,,,http://codh.rois.ac.jp/historical-gis/nihu-map/?id=40093290,旧5万分の1地形図 武雄 (1902/12/28) 126-13-01
bIagIk,40093291,轟木,,,,,,,行政地名/字,佐賀県/肥前,33.370709,130.507821,,,,,http://codh.rois.ac.jp/historical-gis/nihu-map/?id=40093291,旧5万分の1地形図 甘木 (1904/03/30) 125-08-01
eQnsw2,40093292,轟木,,,,,,,行政地名/字,佐賀県/肥前,33.4613,129.884053,,,,,http://codh.rois.ac.jp/historical-gis/nihu-map/?id=40093292,旧5万分の1地形図 唐津 (1902/12/28) 131-04-01
hYyaAK,40093293,黒仁田,,,,,,,行政地名/字,佐賀県/肥前,33.042599,130.12568,,,,,http://codh.rois.ac.jp/historical-gis/nihu-map/?id=40093293,旧5万分の1地形図 鹿島 (1902/12/28) 126-14-01
k6NSUt,40093294,今屋敷,,,,,,,行政地名/字,佐賀県/肥前,33.324684,130.376428,,,,,http://codh.rois.ac.jp/historical-gis/nihu-map/?id=40093294,旧5万分の1地形図 佐賀 (1902/12/28) 126-09-01
meY4Ia,40093295,今屋敷,,,,,,,行政地名/字,佐賀県/肥前,33.369325,130.348832,,,,,http://codh.rois.ac.jp/historical-gis/nihu-map/?id=40093295,旧5万分の1地形図 背振山 (1904/03/30) 125-12-01
qnagNS,40093296,今岳,,,,,,,行政地名/字,佐賀県/肥前,33.272765,129.901994,,,,,http://codh.rois.ac.jp/historical-gis/nihu-map/?id=40093296,旧5万分の1地形図 大村 (1905/06/30) 132-03-01
tqkWkA,40093297,今原,,,,,,,行政地名/字,佐賀県/肥前,33.443963,130.268961,,,,,http://codh.rois.ac.jp/historical-gis/nihu-map/?id=40093297,旧5万分の1地形図 背振山 (1904/03/30) 125-12-01
wywEoi,40093298,今坂,,,,,,,行政地名/字,佐賀県/肥前,33.423686,130.094483,,,,,http://codh.rois.ac.jp/historical-gis/nihu-map/?id=40093298,旧5万分の1地形図 浜崎 (1903/12/28) 125-16-01
zGIQs0,40093299,今山,,,,,,,行政地名/字,佐賀県/肥前,33.223192,129.947206,,,,,http://codh.rois.ac.jp/historical-gis/nihu-map/?id=40093299,旧5万分の1地形図 大村 (1905/06/30) 132-03-01
COU2gI,40093300,今山,,,,,,,行政地名/字,佐賀県/肥前,33.312637,130.236584,,,,,http://codh.rois.ac.jp/historical-gis/nihu-map/?id=40093300,旧5万分の1地形図 武雄 (1902/12/28) 126-13-01
FW6e4q,40093301,今寺,,,,,,,行政地名/字,佐賀県/肥前,33.111997,129.998576,,,,,http://codh.rois.ac.jp/historical-gis/nihu-map/?id=40093301,旧5万分の1地形図 早岐 (記載なし) 132-02-01
I4iq88,40093302,今泉,,,,,,,行政地名/字,佐賀県/肥前,33.19567,130.123857,,,,,http://codh.rois.ac.jp/historical-gis/nihu-map/?id=40093302,旧5万分の1地形図 武雄 (1902/12/28) 126-13-01
LcuCWQ,40093303,今泉,,,,,,,行政地名/字,佐賀県/肥前,33.366252,130.515081,,,,,http://codh.rois.ac.jp/historical-gis/nihu-map/?id=40093303,旧5万分の1地形図 甘木 (1904/03/30) 125-08-01
OgEO0y,40093304,今村,,,,,,,行政地名/字,佐賀県/肥前,33.5069,129.848259,,,,,http://codh.rois.ac.jp/historical-gis/nihu-map/?id=40093304,旧5万分の1地形図 呼子 (1902/09/30) 131-03-01
RoQ0Of,40093305,今村,,,,,,,行政地名/字,佐賀県/肥前,33.499478,129.854017,,,,,http://codh.rois.ac.jp/historical-gis/nihu-map/?id=40093305,旧5万分の1地形図 唐津 (1902/12/28) 131-04-01
Uw2cCX,40093306,今町,,,,,,,行政地名/字,佐賀県/肥前,33.206106,130.294439,,,,,http://codh.rois.ac.jp/historical-gis/nihu-map/?id=40093306,旧5万分の1地形図 佐賀 (1902/12/28) 126-09-01
XEeoGF,40093307,今町,,,,,,,行政地名/字,佐賀県/肥前,33.407521,130.525919,,,,,http://codh.rois.ac.jp/historical-gis/nihu-map/?id=40093307,旧5万分の1地形図 甘木 (1904/03/30) 125-08-01
0NqAum,40093308,今津,,,,,,,行政地名/字,佐賀県/肥前,33.232791,130.272867,,,,,http://codh.rois.ac.jp/historical-gis/nihu-map/?id=40093308,旧5万分の1地形図 佐賀 (1902/12/28) 126-09-01
3UCiO5,40093309,今里,,,,,,,行政地名/字,佐賀県/肥前,32.962873,130.194009,,,,,http://codh.rois.ac.jp/historical-gis/nihu-map/?id=40093309,旧5万分の1地形図 諫早 (1904/03/30) 126-15-01
62Q0SM,40093310,佐屋,,,,,,,行政地名/字,佐賀県/肥前,33.280953,129.797464,,,,,http://codh.rois.ac.jp/historical-gis/nihu-map/?id=40093310,旧5万分の1地形図 大村 (1905/06/30) 132-03-01
960Gqv,40093311,佐熊,,,,,,,行政地名/字,佐賀県/肥前,33.316636,130.274228,,,,,http://codh.rois.ac.jp/historical-gis/nihu-map/?id=40093311,旧5万分の1地形図 佐賀 (1902/12/28) 126-09-01
cecSud,40093312,佐志,,,,,,,行政地名/字,佐賀県/肥前,33.475372,129.937396,,,,,http://codh.rois.ac.jp/historical-gis/nihu-map/?id=40093312,旧5万分の1地形図 唐津 (1902/12/28) 131-04-01
fno4iV,40093313,佐織,,,,,,,行政地名/字,佐賀県/肥前,33.282846,130.221589,,,,,http://codh.rois.ac.jp/historical-gis/nihu-map/?id=40093313,旧5万分の1地形図 武雄 (1902/12/28) 126-13-01
iuANCD,40093314,佐保,,,,,,,行政地名/字,佐賀県/肥前,33.291272,130.255333,,,,,http://codh.rois.ac.jp/historical-gis/nihu-map/?id=40093314,旧5万分の1地形図 佐賀 (1902/12/28) 126-09-01
lCNYql,40093315,佐里,,,,,,,行政地名/字,佐賀県/肥前,33.340702,129.992917,,,,,http://codh.rois.ac.jp/historical-gis/nihu-map/?id=40093315,旧5万分の1地形図 唐津 (1902/12/28) 131-04-01
oKYae3,40093316,佐留志,,,,,,,行政地名/字,佐賀県/肥前,33.22157,130.166424,,,,,http://codh.rois.ac.jp/historical-gis/nihu-map/?id=40093316,旧5万分の1地形図 武雄 (1902/12/28) 126-13-01
rSaniL,40093317,砂子,,,,,,,行政地名/字,佐賀県/肥前,33.442769,130.023282,,,,,http://codh.rois.ac.jp/historical-gis/nihu-map/?id=40093317,旧5万分の1地形図 浜崎 (1903/12/28) 125-16-01
uWk2Qs,40093318,砂田,,,,,,,行政地名/字,佐賀県/肥前,33.283821,130.19165,,,,,http://codh.rois.ac.jp/historical-gis/nihu-map/?id=40093318,旧5万分の1地形図 武雄 (1902/12/28) 126-13-01
x4wKUb,40093319,座主,,,,,,,行政地名/字,佐賀県/肥前,33.429797,130.073922,,,,,http://codh.rois.ac.jp/historical-gis/nihu-map/?id=40093319,旧5万分の1地形図 浜崎 (1903/12/28) 125-16-01
AcIWYT,40093320,座主野,,,,,,,行政地名/字,佐賀県/肥前,33.320301,130.466674,,,,,http://codh.rois.ac.jp/historical-gis/nihu-map/?id=40093320,旧5万分の1地形図 佐賀 (1902/12/28) 126-09-01
DkU8NA,40093321,座川内,,,,,,,行政地名/字,佐賀県/肥前,33.440456,129.866497,,,,,http://codh.rois.ac.jp/historical-gis/nihu-map/?id=40093321,旧5万分の1地形図 唐津 (1902/12/28) 131-04-01
Gs6kQi,40093322,才ノ上,,,,,,,行政地名/字,佐賀県/肥前,33.426053,130.515809,,,,,http://codh.rois.ac.jp/historical-gis/nihu-map/?id=40093322,旧5万分の1地形図 甘木 (1904/03/30) 125-08-01
JAiwE0,40093323,才里,,,,,,,行政地名/字,佐賀県/肥前,33.396279,129.956571,,,,,http://codh.rois.ac.jp/historical-gis/nihu-map/?id=40093323,旧5万分の1地形図 唐津 (1902/12/28) 131-04-01
NIuIsI,40093324,細川,,,,,,,行政地名/字,佐賀県/肥前,33.451481,130.158828,,,,,http://codh.rois.ac.jp/historical-gis/nihu-map/?id=40093324,旧5万分の1地形図 浜崎 (1903/12/28) 125-16-01
PNEUwq,40093325,在川,,,,,,,行政地名/字,佐賀県/肥前,33.347221,130.40478,,,,,http://codh.rois.ac.jp/historical-gis/nihu-map/?id=40093325,旧5万分の1地形図 背振山 (1904/03/30) 125-12-01
SUQ6k8,40093326,坂井,,,,,,,行政地名/字,佐賀県/肥前,33.214003,130.318531,,,,,http://codh.rois.ac.jp/historical-gis/nihu-map/?id=40093326,旧5万分の1地形図 佐賀 (1902/12/28) 126-09-01
V24OEQ,40093327,坂下,,,,,,,行政地名/字,佐賀県/肥前,33.266867,129.966935,,,,,http://codh.rois.ac.jp/historical-gis/nihu-map/?id=40093327,旧5万分の1地形図 大村 (1905/06/30) 132-03-01
Yag0sy,40093328,坂口,,,,,,,行政地名/字,佐賀県/肥前,33.270111,130.446116,,,,,http://codh.rois.ac.jp/historical-gis/nihu-map/?id=40093328,旧5万分の1地形図 佐賀 (1902/12/28) 126-09-01
1iscgg,40093329,坂口,,,,,,,行政地名/字,佐賀県/肥前,33.320471,130.094488,,,,,http://codh.rois.ac.jp/historical-gis/nihu-map/?id=40093329,旧5万分の1地形図 武雄 (1902/12/28) 126-13-01
4qEUAY,40093330,坂山,,,,,,,行政地名/字,佐賀県/肥前,33.035909,130.090386,,,,,http://codh.rois.ac.jp/historical-gis/nihu-map/?id=40093330,旧5万分の1地形図 鹿島 (1902/12/28) 126-14-01
7yQ6oG,40093331,坂田,,,,,,,行政地名/字,佐賀県/肥前,33.148078,130.104768,,,,,http://codh.rois.ac.jp/historical-gis/nihu-map/?id=40093331,旧5万分の1地形図 鹿島 (1902/12/28) 126-14-01
aC0Nco,40093332,坂本,,,,,,,行政地名/字,佐賀県/肥前,33.377386,130.401443,,,,,http://codh.rois.ac.jp/historical-gis/nihu-map/?id=40093332,旧5万分の1地形図 背振山 (1904/03/30) 125-12-01
dKcY06,40093333,阪井,,,,,,,行政地名/字,佐賀県/肥前,33.276366,130.183755,,,,,http://codh.rois.ac.jp/historical-gis/nihu-map/?id=40093333,旧5万分の1地形図 武雄 (1902/12/28) 126-13-01
gSoaOM,40093334,堺,,,,,,,行政地名/字,佐賀県/肥前,33.292245,129.762583,,,,,http://codh.rois.ac.jp/historical-gis/nihu-map/?id=40093334,旧5万分の1地形図 大村 (1905/06/30) 132-03-01
j0AS8w,40093335,崎ヶ江,,,,,,,行政地名/字,佐賀県/肥前,33.207461,130.331087,,,,,http://codh.rois.ac.jp/historical-gis/nihu-map/?id=40093335,旧5万分の1地形図 佐賀 (1902/12/28) 126-09-01
n8N4We,40093336,作井手,,,,,,,行政地名/字,佐賀県/肥前,33.248142,129.850145,,,,,http://codh.rois.ac.jp/historical-gis/nihu-map/?id=40093336,旧5万分の1地形図 大村 (1905/06/30) 132-03-01
pgYg0W,40093337,作出,,,,,,,行政地名/字,佐賀県/肥前,33.202772,130.288509,,,,,http://codh.rois.ac.jp/historical-gis/nihu-map/?id=40093337,旧5万分の1地形図 佐賀 (1902/12/28) 126-09-01
soasOD,40093338,作出,,,,,,,行政地名/字,佐賀県/肥前,33.282609,130.343439,,,,,http://codh.rois.ac.jp/historical-gis/nihu-map/?id=40093338,旧5万分の1地形図 佐賀 (1902/12/28) 126-09-01
vsk8nl,40093339,笹原,,,,,,,行政地名/字,佐賀県/肥前,33.255232,130.141396,,,,,http://codh.rois.ac.jp/historical-gis/nihu-map/?id=40093339,旧5万分の1地形図 武雄 (1902/12/28) 126-13-01
yAwQG3,40093340,笹原,,,,,,,行政地名/字,佐賀県/肥前,33.306711,130.077486,,,,,http://codh.rois.ac.jp/historical-gis/nihu-map/?id=40093340,旧5万分の1地形図 武雄 (1902/12/28) 126-13-01
BII2uL,40093341,笹原,,,,,,,行政地名/字,佐賀県/肥前,33.28734,130.341603,,,,,http://codh.rois.ac.jp/historical-gis/nihu-map/?id=40093341,旧5万分の1地形図 佐賀 (1902/12/28) 126-09-01
EQUeit,40093342,皿屋,,,,,,,行政地名/字,佐賀県/肥前,33.08381,130.018887,,,,,http://codh.rois.ac.jp/historical-gis/nihu-map/?id=40093342,旧5万分の1地形図 鹿島 (1902/12/28) 126-14-01
HY6qnb,40093343,皿屋谷,,,,,,,行政地名/字,佐賀県/肥前,33.097852,129.937878,,,,,http://codh.rois.ac.jp/historical-gis/nihu-map/?id=40093343,旧5万分の1地形図 早岐 (記載なし) 132-02-01
K6k8qT,40093344,皿山,,,,,,,行政地名/字,佐賀県/肥前,33.342715,130.463093,,,,,http://codh.rois.ac.jp/historical-gis/nihu-map/?id=40093344,旧5万分の1地形図 背振山 (1904/03/30) 125-12-01
MewQKB,40093345,皿山,,,,,,,行政地名/字,佐賀県/肥前,33.081147,130.124049,,,,,http://codh.rois.ac.jp/historical-gis/nihu-map/?id=40093345,旧5万分の1地形図 鹿島 (1902/12/28) 126-14-01
QiGwij,40093346,三ヶ崎,,,,,,,行政地名/字,佐賀県/肥前,33.119015,130.070404,,,,,http://codh.rois.ac.jp/historical-gis/nihu-map/?id=40093346,旧5万分の1地形図 鹿島 (1902/12/28) 126-14-01
TqSI61,40093347,三ヶ島,,,,,,,行政地名/字,佐賀県/肥前,33.279945,130.23033,,,,,http://codh.rois.ac.jp/historical-gis/nihu-map/?id=40093347,旧5万分の1地形図 武雄 (1902/12/28) 126-13-01
Wy4UaJ,40093348,三ヶ敷,,,,,,,行政地名/字,佐賀県/肥前,33.414066,130.514741,,,,,http://codh.rois.ac.jp/historical-gis/nihu-map/?id=40093348,旧5万分の1地形図 甘木 (1904/03/30) 125-08-01
